text_id,word,prev_word,next_word,prefix,suffix,BIO,POS,head,head_id,deprel
636,Nepotilla,Secundinia,filiae,Nep,lla,B-PERS:COG,PROPN,Secundinia,13,flat
636,filiae,Nepotilla,dulcissimae,fil,iae,O,NOUN,Secundinia,13,appos
636,dulcissimae,filiae,fecerunt,dul,mae,O,ADJ,filiae,15,amod
636,fecerunt,dulcissimae,<END>,fec,unt,O,VERB,subtractae,6,acl:relcl
354,deberetur,<START>,et,deb,tur,O,VERB,deberetur,1,ROOT
354,et,deberetur,templi,et,et,O,CCONJ,dicaverit,12,cc
354,templi,et,itus,tem,pli,O,NOUN,itus,4,obl:arg
354,itus,templi,et,itu,tus,O,VERB,deberetur,1,conj
354,et,itus,maceries,et,et,O,CCONJ,dicaverit,12,cc
354,maceries,et,per,mac,ies,O,NOUN,dicaverit,12,obj
354,per,maceries,fundum,per,per,O,ADP,fundum,8,case
354,fundum,per,suum,fun,dum,O,NOUN,dicaverit,12,obl
354,suum,fundum,hoc,suu,uum,O,DET,fundum,8,det
354,hoc,suum,nomine,hoc,hoc,O,PROPN,nomine,11,det
354,nomine,hoc,dicaverit,nom,ine,O,NOUN,dicaverit,12,obl
354,dicaverit,nomine,eandem,dic,rit,O,VERB,deberetur,1,conj
354,eandem,dicaverit,coronam,ean,dem,O,DET,coronam,14,det
354,coronam,eandem,us,cor,nam,O,NOUN,pervenire,20,obj
354,us,coronam,ex,us,us,O,X,possit,21,advmod
354,ex,us,decurionum,ex,ex,O,ADP,decreto,18,case
354,decurionum,ex,decreto,dec,num,O,NOUN,decreto,18,nmod
354,decreto,decurionum,s,dec,eto,O,NOUN,pervenire,20,obl
354,s,decreto,pervenire,s,s,O,PUNCT,decreto,18,cc
354,pervenire,s,possit,per,ire,O,VERB,possit,21,xcomp
354,possit,pervenire,Prisco,pos,sit,O,VERB,Prisco,22,acl:relcl
354,Prisco,possit,IIviro,Pri,sco,B-PERS:NOMEN,VERB,deberetur,1,nsubj:pass
354,IIviro,Prisco,<END>,IIv,iro,O,PROPN,Prisco,22,appos
69,Dis,<START>,Manibus,Dis,Dis,O,NOUN,Manibus,2,case
69,Manibus,Dis,s,Man,bus,O,PROPN,Manibus,2,ROOT
69,s,Manibus,Proc,s,s,O,PUNCT,Manibus,2,case
69,Proc,s,XXV,Pro,roc,O,NOUN,Manibus,2,nmod
69,XXV,Proc,menses,XXV,XXV,O,NUM,Proc,4,nummod
69,menses,XXV,Idus,men,ses,O,NOUN,Manibus,2,conj
69,Idus,menses,I,Idu,dus,O,NOUN,menses,6,nmod
69,I,Idus,fratris,I,I,O,NUM,Idus,7,amod
69,fratris,I,<END>,fra,ris,O,NOUN,Idus,7,nmod
679,Herculi,<START>,Invicto,Her,uli,O,PROPN,dedit,9,nmod
679,Invicto,Herculi,Titus,Inv,cto,O,ADJ,Herculi,1,amod
679,Titus,Invicto,Flavius,Tit,tus,B-PERS:PRAE,PROPN,dedit,9,dislocated
679,Flavius,Titus,Augusti,Fla,ius,B-PERS:NOMEN,PROPN,Titus,3,flat:name
679,Augusti,Flavius,libertus,Aug,sti,B-PERS:FILI,PROPN,libertus,6,nmod
679,libertus,Augusti,Eutychus,lib,tus,I-PERS:FILI,NOUN,Titus,3,appos
679,Eutychus,libertus,donum,Eut,hus,B-PERS:COG,PROPN,dedit,9,nsubj
679,donum,Eutychus,dedit,don,num,O,NOUN,dedit,9,obl:arg
679,dedit,donum,<END>,ded,dit,O,VERB,dedit,9,ROOT
834,Vivus,<START>,fecit,Viv,vus,O,ADJ,fecit,2,xcomp
834,fecit,Vivus,Lucius,fec,cit,O,VERB,fecit,2,ROOT
834,Lucius,fecit,Aebutius,Luc,ius,B-PERS:PRAE,PROPN,fecit,2,nsubj
834,Aebutius,Lucius,Luci,Aeb,ius,B-PERS:NOMEN,PROPN,Lucius,3,flat:name
834,Luci,Aebutius,filius,Luc,uci,B-PERS:FILI,PROPN,filius,6,nmod
834,filius,Luci,Oufentina,fil,ius,I-PERS:FILI,NOUN,Lucius,3,appos
834,Oufentina,filius,Kario,Ouf,ina,B-PERS:TRIBE,PROPN,Lucius,3,nmod
834,Kario,Oufentina,sibi,Kar,rio,B-PERS:COG,PROPN,fecit,2,obl
834,sibi,Kario,et,sib,ibi,O,PRON,fecit,2,dep
834,et,sibi,Atiliae,et,et,O,CCONJ,uxori,15,cc
834,Atiliae,et,Marci,Ati,iae,B-PERS:NOMEN,PROPN,uxori,15,amod
834,Marci,Atiliae,filiae,Mar,rci,B-PERS:FILI,PROPN,filio,39,nmod
834,filiae,Marci,Lactillae,fil,iae,I-PERS:FILI,NOUN,Nigidiae,32,appos
834,Lactillae,filiae,uxori,Lac,lae,B-PERS:COG,PROPN,filiae,13,nmod
834,uxori,Lactillae,Lucio,uxo,ori,O,NOUN,sibi,9,conj
834,Lucio,uxori,Aebutio,Luc,cio,B-PERS:PRAE,PROPN,sibi,9,conj
834,Aebutio,Lucio,Ploto,Aeb,tio,B-PERS:NOMEN,PROPN,Lucio,27,flat:name
834,Ploto,Aebutio,filio,Plo,oto,B-PERS:COG,PROPN,Lucio,16,flat:name
834,filio,Ploto,Marco,fil,lio,O,NOUN,matri,36,appos
834,Marco,filio,Aebutio,Mar,rco,B-PERS:PRAE,PROPN,Lucio,16,flat:name
834,Aebutio,Marco,Vero,Aeb,tio,B-PERS:NOMEN,PROPN,Lucio,27,flat:name
834,Vero,Aebutio,filio,Ver,ero,B-PERS:COG,ADV,Marco,20,flat:name
834,filio,Vero,militi,fil,lio,O,NOUN,matri,36,appos
834,militi,filio,legionis,mil,iti,O,NOUN,Marco,20,nmod
834,legionis,militi,XV,leg,nis,O,NOUN,militi,24,nmod
834,XV,legionis,Lucio,XV,XV,O,NUM,legionis,25,nummod
834,Lucio,XV,Aebutio,Luc,cio,B-PERS:PRAE,PROPN,sibi,9,conj
834,Aebutio,Lucio,Lucumonis,Aeb,tio,B-PERS:NOMEN,PROPN,Lucio,27,flat:name
834,Lucumonis,Aebutio,filio,Luc,nis,B-PERS:FILI,PROPN,filio,30,nmod
834,filio,Lucumonis,patri,fil,lio,I-PERS:FILI,NOUN,matri,36,appos
834,patri,filio,Nigidiae,pat,tri,O,NOUN,sibi,9,conj
834,Nigidiae,patri,Nigri,Nig,iae,B-PERS:NOMEN,PROPN,patri,31,nmod
834,Nigri,Nigidiae,filiae,Nig,gri,B-PERS:FILI,PROPN,Nigidiae,32,nmod
834,filiae,Nigri,Cobrunae,fil,iae,I-PERS:FILI,NOUN,Nigidiae,32,appos
834,Cobrunae,filiae,matri,Cob,nae,B-PERS:COG,PROPN,filiae,34,nmod
834,matri,Cobrunae,Valerio,mat,tri,O,NOUN,Nigidiae,32,appos
834,Valerio,matri,Marci,Val,rio,B-PERS:PRAE,PROPN,matri,36,flat
834,Marci,Valerio,filio,Mar,rci,B-PERS:FILI,PROPN,filio,39,nmod
834,filio,Marci,<END>,fil,lio,I-PERS:FILI,NOUN,matri,36,appos
936,s,<START>,Vitalis,s,s,O,PUNCT,vixit,5,advmod:lmod
936,Vitalis,s,bene,Vit,lis,B-PERS,ADJ,s,1,appos
936,bene,Vitalis,merenti,ben,ene,O,ADV,merenti,4,advmod
936,merenti,bene,vixit,mer,nti,O,ADJ,annos,6,acl
936,vixit,merenti,annos,vix,xit,O,VERB,vixit,5,ROOT
936,annos,vixit,menses,ann,nos,O,NOUN,vixit,5,obj
936,menses,annos,VI,men,ses,O,NOUN,vixit,5,obl
936,VI,menses,dies,VI,VI,O,NUM,menses,7,nummod
936,dies,VI,VIII,die,ies,O,X,vixit,5,appos
936,VIII,dies,Idus,VII,III,O,NUM,dies,9,nummod
936,Idus,VIII,M,Idu,dus,O,NOUN,dies,9,nmod
936,M,Idus,<END>,M,M,O,PUNCT,Idus,11,amod
680,Iovi,<START>,Optimo,Iov,ovi,O,PROPN,Lucius,4,dislocated
680,Optimo,Iovi,Maximo,Opt,imo,O,ADJ,Iovi,1,amod
680,Maximo,Optimo,Lucius,Max,imo,O,PROPN,Iovi,1,flat:name
680,Lucius,Maximo,Cammius,Luc,ius,B-PERS:PRAE,PROPN,solvit,13,nsubj
680,Cammius,Lucius,Maximus,Cam,ius,B-PERS:NOMEN,PROPN,Lucius,4,flat:name
680,Maximus,Cammius,praefectus,Max,mus,B-PERS:COG,PROPN,Lucius,4,flat:name
680,praefectus,Maximus,cohortis,pra,tus,O,NOUN,Lucius,4,appos
680,cohortis,praefectus,I,coh,tis,O,NOUN,praefectus,7,nmod
680,I,cohortis,Hispanorum,I,I,O,NUM,cohortis,8,nummod
680,Hispanorum,I,equitatae,His,rum,O,PROPN,I,9,nmod
680,equitatae,Hispanorum,votum,equ,tae,O,NOUN,cohortis,8,nmod
680,votum,equitatae,solvit,vot,tum,O,NOUN,solvit,13,obj
680,solvit,votum,libens,sol,vit,O,VERB,solvit,13,ROOT
680,libens,solvit,merito,lib,ens,O,ADJ,solvit,13,advcl:pred
680,merito,libens,<END>,mer,ito,O,VERB,libens,14,obl
720,Hic,<START>,Positus,Hic,Hic,O,ADV,Positus,2,det
720,Positus,Hic,nio,Pos,tus,O,PROPN,cocus,4,nsubj
720,nio,Positus,cocus,nio,nio,B-PERS:NOMEN,VERB,cocus,4,det
720,cocus,nio,sibi,coc,cus,B-PERS:COG,NOUN,cocus,4,ROOT
720,sibi,cocus,et,sib,ibi,O,PRON,cocus,4,obl
720,et,sibi,Bo,et,et,O,CCONJ,Bo,7,cc
720,Bo,et,hic,Bo,Bo,B-PERS,PUNCT,vixit,10,obl
720,hic,Bo,vero,hic,hic,O,ADV,vixit,10,advmod:lmod
720,vero,hic,vixit,ver,ero,O,ADV,vixit,10,discourse
720,vixit,vero,<END>,vix,xit,O,VERB,cocus,4,conj
238,Quinto,<START>,Statio,Qui,nto,B-PERS:PRAE,ADV,Quinto,1,ROOT
238,Statio,Quinto,Basso,Sta,tio,B-PERS:NOMEN,PROPN,Quinto,1,flat:name
238,Basso,Statio,IIIIviro,Bas,sso,B-PERS:COG,PUNCT,Statio,2,flat:name
238,IIIIviro,Basso,Saepino,III,iro,O,NOUN,Quinto,1,appos
238,Saepino,IIIIviro,et,Sae,ino,B-PERS,PROPN,Saepino,5,ROOT
238,et,Saepino,Tantiae,et,et,O,CCONJ,Tantiae,7,cc
238,Tantiae,et,Secundae,Tan,iae,B-PERS:NOMEN,NOUN,fecit,16,nmod
238,Secundae,Tantiae,ux,Sec,dae,B-PERS:COG,ADJ,Tantiae,7,amod
238,ux,Secundae,sori,ux,ux,O,NUM,fecit,16,nsubj
238,sori,ux,Statiae,sor,ori,O,NOUN,ux,9,nmod
238,Statiae,sori,Lepidae,Sta,iae,B-PERS:NOMEN,PROPN,sori,10,nmod
238,Lepidae,Statiae,patronae,Lep,dae,B-PERS:COG,PROPN,Statiae,11,flat:name
238,patronae,Lepidae,HERCAVEROS,pat,nae,O,NOUN,Statiae,11,appos
238,HERCAVEROS,patronae,libertus,HER,ROS,B-PERS,X,fecit,16,nsubj
238,libertus,HERCAVEROS,fecit,lib,tus,B-PERS:FILI,NOUN,fecit,16,xcomp
238,fecit,libertus,ex,fec,cit,O,VERB,Saepino,5,conj
238,ex,fecit,tstamento,ex,ex,O,ADP,tstamento,18,case
238,tstamento,ex,HS,tst,nto,O,NOUN,fecit,16,obl
238,HS,tstamento,mille,HS,HS,O,ADV,fecit,16,obl
238,mille,HS,hoc,mil,lle,O,NUM,HS,19,nummod
238,hoc,mille,adiectis,hoc,hoc,O,PROPN,adiectis,22,nsubj:pass
238,adiectis,hoc,amplius,adi,tis,O,NOUN,HS,19,conj
238,amplius,adiectis,de,amp,ius,B-PERS:COG,ADV,fecit,16,advmod
238,de,amplius,suo,de,de,O,ADP,HS,26,case
238,suo,de,HS,suo,suo,O,PUNCT,HS,26,det
238,HS,suo,CCCCXLVI,HS,HS,O,ADV,fecit,16,obl
238,CCCCXLVI,HS,<END>,CCC,LVI,O,NUM,HS,26,amod
266,praefecto,<START>,cohortis,pra,cto,B-TITLE,NOUN,praefecto,1,conj
266,cohortis,praefecto,tribuno,coh,tis,O,NOUN,tribuno,3,nmod
266,tribuno,cohortis,cohortis,tri,uno,B-TITLE,NOUN,praefecto,1,conj
266,cohortis,tribuno,I,coh,tis,O,NOUN,tribuno,3,nmod
266,I,cohortis,miliariae,I,I,O,NUM,tribuno,3,nummod
266,miliariae,I,praefecto,mil,iae,O,NOUN,I,5,nmod
266,praefecto,miliariae,alae,pra,cto,B-TITLE,NOUN,praefecto,1,conj
266,alae,praefecto,procuratori,ala,lae,O,NOUN,praefecto,7,nmod
266,procuratori,alae,Augusti,pro,ori,B-TITLE,NOUN,praefecto,7,nmod
266,Augusti,procuratori,<END>,Aug,sti,B-TITLE,PROPN,procuratori,9,nmod
91,Marcus,<START>,Iulius,Mar,cus,B-PERS:PRAE,PROPN,annorum,14,nsubj
91,Iulius,Marcus,Marci,Iul,ius,B-PERS:NOMEN,PROPN,Marcus,1,flat:name
91,Marci,Iulius,filius,Mar,rci,B-PERS:FILI,PROPN,filius,4,nmod
91,filius,Marci,Aniensi,fil,ius,I-PERS:FILI,NOUN,Marcus,1,appos
91,Aniensi,filius,s,Ani,nsi,B-PERS:AG,ADJ,filius,4,nmod
91,s,Aniensi,Foro,s,s,I-PERS,PUNCT,Foro,7,case
91,Foro,s,Iuli,For,oro,B-PERS:AG,NOUN,Marcus,1,nmod
91,Iuli,Foro,Macrinus,Iul,uli,I-PERS:AG,PROPN,Foro,7,nmod
91,Macrinus,Iuli,miles,Mac,nus,B-PERS:COG,PROPN,Iuli,8,flat:name
91,miles,Macrinus,legionis,mil,les,O,NOUN,Iuli,8,appos
91,legionis,miles,IIII,leg,nis,O,NOUN,miles,10,nmod
91,IIII,legionis,Macedonicae,III,III,O,NUM,Iuli,8,nummod
91,Macedonicae,IIII,annorum,Mac,cae,O,ADJ,annorum,14,amod
91,annorum,Macedonicae,XXVI,ann,rum,O,NOUN,annorum,14,ROOT
91,XXVI,annorum,stipendiorum,XXV,XVI,O,NUM,annorum,14,nummod
91,stipendiorum,XXVI,VI,sti,rum,O,NOUN,annorum,14,nmod
91,VI,stipendiorum,hic,VI,VI,O,NUM,stipendiorum,16,nummod
91,hic,VI,situs,hic,hic,O,ADV,situs,19,nsubj
91,situs,hic,est,sit,tus,O,NOUN,annorum,14,conj
91,est,situs,<END>,est,est,O,AUX,situs,19,cop
836,In,<START>,honorem,In,In,O,ADP,honorem,2,case
836,honorem,In,domus,hon,rem,O,NOUN,exaedificaverunt,8,obl
836,domus,honorem,divinae,dom,mus,O,NOUN,honorem,2,nmod
836,divinae,domus,Numinibus,div,nae,O,ADJ,domus,3,amod
836,Numinibus,divinae,Auggustorum,Num,bus,O,NOUN,exaedificaverunt,8,obl
836,Auggustorum,Numinibus,faratorem,Aug,rum,B-TITLE,NOUN,faratorem,7,nmod
836,faratorem,Auggustorum,exaedificaverunt,far,rem,O,NOUN,exaedificaverunt,8,obj
836,exaedificaverunt,faratorem,suo,exa,unt,O,VERB,exaedificaverunt,8,ROOT
836,suo,exaedificaverunt,imNpendio,suo,suo,O,PUNCT,imNpendio,10,det
836,imNpendio,suo,iuniores,imN,dio,O,PROPN,exaedificaverunt,8,obl
836,iuniores,imNpendio,vici,iun,res,O,ADJ,vici,12,amod
836,vici,iuniores,hic,vic,ici,O,VERB,exaedificaverunt,8,dislocated:obj
836,hic,vici,consistentes,hic,hic,O,ADV,consistentes,14,advmod:lmod
836,consistentes,hic,loco,con,tes,O,VERB,honorem,2,acl
836,loco,consistentes,sibi,loc,oco,O,NOUN,concesso,17,nsubj:pass
836,sibi,loco,concesso,sib,ibi,O,PRON,concesso,17,obl
836,concesso,sibi,et,con,sso,O,X,exaedificaverunt,8,advcl:abs
836,et,concesso,donato,et,et,O,CCONJ,donato,19,cc
836,donato,et,a,don,ato,O,VERB,concesso,17,conj
836,a,donato,vicKanis,a,a,O,ADP,vicKanis,21,case
836,vicKanis,a,Bedensibus,vic,nis,O,ADV,concesso,17,conj
836,Bedensibus,vicKanis,dedicatum,Bed,bus,B-LOC,PROPN,vicKanis,21,flat
836,dedicatum,Bedensibus,effectum,ded,tum,O,VERB,concesso,17,conj
836,effectum,dedicatum,I,eff,tum,O,NOUN,dedicatum,23,nsubj:pass
836,I,effectum,Idus,I,I,O,NUM,dedicatum,23,obl
836,Idus,I,Iulias,Idu,dus,O,NOUN,I,25,nmod
836,Iulias,Idus,Imperatore,Iul,ias,O,PROPN,Idus,26,amod
836,Imperatore,Iulias,domino,Imp,ore,B-TITLE,NOUN,concesso,17,conj
836,domino,Imperatore,<END>,dom,ino,O,NOUN,Imperatore,28,appos
863,Lucio,<START>,Vinuleio,Luc,cio,B-PERS:PRAE,PROPN,IIIIviro,7,dislocated
863,Vinuleio,Lucio,Cai,Vin,eio,B-PERS:NOMEN,PROPN,Lucio,1,flat:name
863,Cai,Vinuleio,filio,Cai,Cai,B-PERS:FILI,PROPN,Lucio,1,flat:name
863,filio,Cai,Maecia,fil,lio,I-PERS:FILI,NOUN,Cai,3,appos
863,Maecia,filio,Broccho,Mae,cia,B-PERS:TRIBE,PROPN,Lucio,1,conj
863,Broccho,Maecia,IIIIviro,Bro,cho,B-PERS:COG,PROPN,Maecia,5,flat:name
863,IIIIviro,Broccho,iure,III,iro,O,NOUN,IIIIviro,10,ROOT
863,iure,IIIIviro,dicundo,iur,ure,O,NOUN,dicundo,9,nsubj
863,dicundo,iure,IIIIviro,dic,ndo,O,VERB,IIIIviro,10,acl:relcl
863,IIIIviro,dicundo,quinquennali,III,iro,O,NOUN,IIIIviro,10,ROOT
863,quinquennali,IIIIviro,pontifici,qui,ali,O,ADJ,dedit,14,obl:arg
863,pontifici,quinquennali,senatus,pon,ici,O,NOUN,dedit,14,obl:arg
863,senatus,pontifici,dedit,sen,tus,O,NOUN,dedit,14,nsubj
863,dedit,senatus,<END>,ded,dit,O,VERB,dedit,14,ROOT
55,Lucius,<START>,Varius,Luc,ius,B-PERS:PRAE,PROPN,Lucius,1,ROOT
55,Varius,Lucius,Luci,Var,ius,B-PERS:NOMEN,ADV,Lucius,1,flat:name
55,Luci,Varius,libertus,Luc,uci,B-PERS:FILI,PROPN,libertus,4,nmod
55,libertus,Luci,Ver,lib,tus,I-PERS:FILI,NOUN,Lucius,1,appos
55,Ver,libertus,IIIIIIvir,Ver,Ver,B-PERS:COG,CCONJ,Lucius,1,conj
55,IIIIIIvir,Ver,Augustalis,III,vir,O,NUM,Ver,5,appos
55,Augustalis,IIIIIIvir,libertis,Aug,lis,O,ADJ,libertis,8,amod
55,libertis,Augustalis,libertabusque,lib,tis,O,ADJ,libertabus,9,vocative
55,libertabusque,libertis,eorum,lib,que,O,VERB,,-1,
55,eorum,libertabusque,hoc,eor,rum,O,PRON,que,10,nmod
55,hoc,eorum,monumentum,hoc,hoc,O,PROPN,monumentum,13,det
55,monumentum,hoc,sive,mon,tum,O,NOUN,Lucius,1,conj
55,sive,monumentum,sepulcrum,siv,ive,O,CCONJ,sepulcrum,15,cc
55,sepulcrum,sive,in,sep,rum,O,NOUN,monumentum,13,conj
55,in,sepulcrum,fronte,in,in,O,ADP,agro,21,case
55,fronte,in,pedes,fro,nte,O,NOUN,Lucius,1,conj
55,pedes,fronte,XX,ped,des,O,X,Lucius,1,conj
55,XX,pedes,in,XX,XX,O,NUM,pedes,18,nummod
55,in,XX,agro,in,in,O,ADP,agro,21,case
55,agro,in,pedes,agr,gro,O,NOUN,Lucius,1,conj
55,pedes,agro,<END>,ped,des,O,X,Lucius,1,conj
658,Herculi,<START>,Augusto,Her,uli,O,PROPN,sacrum,3,nmod
658,Augusto,Herculi,sacrum,Aug,sto,O,PROPN,Herculi,1,flat:name
658,sacrum,Augusto,Fabius,sac,rum,O,ADJ,dedit,16,obj
658,Fabius,sacrum,Larini,Fab,ius,B-PERS:NOMEN,PROPN,dedit,16,nsubj
658,Larini,Fabius,Stachumelis,Lar,ini,B-PERS:COG,ADJ,Stachumelis,6,nmod
658,Stachumelis,Larini,filius,Sta,lis,B-PERS:FILI,PROPN,filius,7,nmod
658,filius,Stachumelis,arcuus,fil,ius,I-PERS:FILI,NOUN,Fabius,4,appos
658,arcuus,filius,cum,arc,uus,O,NOUN,dedit,16,xcomp
658,cum,arcuus,camera,cum,cum,O,ADP,camera,10,case
658,camera,cum,signina,cam,era,O,NOUN,arcuus,8,obl
658,signina,camera,et,sig,ina,O,X,camera,10,amod
658,et,signina,osteo,et,et,O,CCONJ,dono,15,cc
658,osteo,et,patriae,ost,teo,O,ADJ,dono,15,amod
658,patriae,osteo,dono,pat,iae,O,ADJ,dono,15,nmod
658,dono,patriae,dedit,don,ono,O,NOUN,camera,10,conj
658,dedit,dono,idemque,ded,dit,O,VERB,dedit,16,ROOT
658,idemque,dedit,dedicavit,ide,que,O,DET,,-1,
658,dedicavit,idemque,<END>,ded,vit,O,VERB,dedit,16,conj
944,Si,<START>,quis,Si,Si,O,PUNCT,vivet,12,mark
944,quis,Si,ex,qui,uis,O,PRON,moriar,10,nsubj
944,ex,quis,iis,ex,ex,O,ADP,amicis,57,case
944,iis,ex,qui,iis,iis,O,PRON,diebus,49,det
944,qui,iis,supra,qui,qui,O,PUNCT,poterunt,51,nsubj
944,supra,qui,scripti,sup,pra,O,ADV,scripti,7,advmod
944,scripti,supra,sunt,scr,pti,O,VERB,iis,4,acl:relcl
944,sunt,scripti,cum,sun,unt,O,PUNCT,scripti,7,aux:pass
944,cum,sunt,moriar,cum,cum,O,ADP,moriar,10,mark
944,moriar,cum,non,mor,iar,O,VERB,vivet,12,csubj
944,non,moriar,vivet,non,non,O,PART,poterunt,51,advmod:neg
944,vivet,non,sive,viv,vet,O,VERB,vivet,12,ROOT
944,sive,vivet,post,siv,ive,O,CCONJ,morietur,17,cc
944,post,sive,mortem,pos,ost,O,ADV,mortem,15,case
944,mortem,post,meam,mor,tem,O,NOUN,morietur,17,obl
944,meam,mortem,morietur,mea,eam,O,DET,mortem,15,det
944,morietur,meam,tum,mor,tur,O,VERB,vivet,12,conj
944,tum,morietur,qui,tum,tum,O,ADV,locum,24,discourse
944,qui,tum,reliqui,qui,qui,O,PUNCT,poterunt,51,nsubj
944,reliqui,qui,erunt,rel,qui,O,NOUN,locum,24,nsubj
944,erunt,reliqui,in,eru,unt,O,AUX,mortui,26,aux:pass
944,in,erunt,eorum,in,in,O,ADP,locum,53,case
944,eorum,in,locum,eor,rum,O,PRON,locum,24,nmod
944,locum,eorum,qui,loc,cum,O,NOUN,convivam,55,obl
944,qui,locum,mortui,qui,qui,O,PUNCT,poterunt,51,nsubj
944,mortui,qui,erunt,mor,tui,O,VERB,locum,24,csubj
944,erunt,mortui,alios,eru,unt,O,AUX,mortui,26,aux:pass
944,alios,erunt,per,ali,ios,O,DET,substituant,31,obj
944,per,alios,suffragia,per,per,O,ADP,suffragia,30,case
944,suffragia,per,substituant,suf,gia,O,NOUN,substituant,31,obl
944,substituant,suffragia,quos,sub,ant,O,VERB,vivet,12,conj
944,quos,substituant,dignissimos,quo,uos,O,PRON,putaverint,34,obj
944,dignissimos,quos,putaverint,dig,mos,O,ADJ,putaverint,34,xcomp
944,putaverint,dignissimos,dum,put,int,O,VERB,alios,28,acl:relcl
944,dum,putaverint,non,dum,dum,O,PUNCT,triginta,40,mark
944,non,dum,minus,non,non,O,PART,poterunt,51,advmod:neg
944,minus,non,in,min,nus,O,ADV,triginta,40,advmod
944,in,minus,perpetuum,in,in,O,ADP,locum,53,case
944,perpetuum,in,triginta,per,uum,O,ADJ,triginta,40,obl
944,triginta,perpetuum,sint,tri,nta,O,NUM,substituant,31,advcl
944,sint,triginta,liceatque,sin,int,O,AUX,substituti,74,aux:pass
944,liceatque,sint,iis,lic,que,O,X,,-1,
944,iis,liceatque,qui,iis,iis,O,PRON,diebus,49,det
944,qui,iis,praesentes,qui,qui,O,PUNCT,poterunt,51,nsubj
944,praesentes,qui,esse,pra,tes,O,ADJ,poterunt,51,xcomp
944,esse,praesentes,iis,ess,sse,O,AUX,praesentes,46,cop
944,iis,esse,diebus,iis,iis,O,PRON,diebus,49,det
944,diebus,iis,non,die,bus,O,NOUN,praesentes,46,obl
944,non,diebus,poterunt,non,non,O,PART,poterunt,51,advmod:neg
944,poterunt,non,in,pot,unt,O,VERB,iis,44,acl:relcl
944,in,poterunt,locum,in,in,O,ADP,locum,53,case
944,locum,in,suum,loc,cum,O,NOUN,convivam,55,obl
944,suum,locum,convivam,suu,uum,O,DET,locum,53,det
944,convivam,suum,ex,con,vam,O,NOUN,poterunt,51,xcomp
944,ex,convivam,amicis,ex,ex,O,ADP,amicis,57,case
944,amicis,ex,suis,ami,cis,O,NOUN,convivam,55,nmod
944,suis,amicis,mittere,sui,uis,O,DET,amicis,57,det
944,mittere,suis,eiusque,mit,ere,O,VERB,vivet,12,conj
944,eiusque,mittere,mauEsolei,eiu,que,O,DET,,-1,
944,mauEsolei,eiusque,claves,mau,lei,O,X,mittere,59,obj
944,claves,mauEsolei,duae,cla,ves,O,NOUN,mittere,59,obj
944,duae,claves,penes,dua,uae,O,NUM,claves,63,nummod
944,penes,duae,aliquem,pen,nes,O,ADP,aliquem,66,case
944,aliquem,penes,libertorum,ali,uem,O,PRON,substituti,74,obl
944,libertorum,aliquem,meorum,lib,rum,O,NOUN,aliquem,66,nmod
944,meorum,libertorum,et,meo,rum,O,DET,libertorum,67,det
944,et,meorum,curatorem,et,et,O,CCONJ,curatorem,70,cc
944,curatorem,et,cuiusque,cur,rem,O,NOUN,aliquem,66,conj
944,cuiusque,curatorem,anni,cui,que,O,DET,anni,72,det
944,anni,cuiusque,sint,ann,nni,O,,curatorem,70,nmod
944,sint,anni,substituti,sin,int,O,AUX,substituti,74,aux:pass
944,substituti,sint,Titus,sub,uti,O,VERB,vivet,12,conj
944,Titus,substituti,Rovcius,Tit,tus,B-PERS:PRAE,PROPN,Titus,75,conj
944,Rovcius,Titus,Maternus,Rov,ius,B-PERS:NOMEN,PROPN,Titus,75,flat:name
944,Maternus,Rovcius,Caius,Mat,nus,B-PERS:COG,PROPN,Titus,75,conj
944,Caius,Maternus,Licinius,Cai,ius,B-PERS:PRAE,PROPN,Titus,75,conj
944,Licinius,Caius,Sotericus,Lic,ius,B-PERS:NOMEN,PROPN,Caius,78,flat:name
944,Sotericus,Licinius,Aulus,Sot,cus,B-PERS:COG,PROPN,Titus,75,conj
944,Aulus,Sotericus,Fulvius,Aul,lus,B-PERS:PRAE,PROPN,Titus,75,conj
944,Fulvius,Aulus,Tarentinus,Ful,ius,B-PERS:NOMEN,PROPN,Aulus,81,flat:name
944,Tarentinus,Fulvius,Titus,Tar,nus,B-PERS:COG,ADJ,Titus,75,conj
944,Titus,Tarentinus,Iulius,Tit,tus,B-PERS:PRAE,PROPN,Titus,75,conj
944,Iulius,Titus,Cosmus,Iul,ius,B-PERS:NOMEN,PROPN,Titus,84,flat:name
944,Cosmus,Iulius,Tiberius,Cos,mus,B-PERS:COG,PROPN,Titus,75,conj
944,Tiberius,Cosmus,Claudius,Tib,ius,B-PERS:PRAE,PROPN,Titus,75,conj
944,Claudius,Tiberius,Etoemus,Cla,ius,B-PERS:NOMEN,PROPN,Titus,75,conj
944,Etoemus,Claudius,Publius,Eto,mus,B-PERS:COG,PROPN,Titus,75,conj
944,Publius,Etoemus,Acilius,Pub,ius,B-PERS:PRAE,PROPN,Titus,75,conj
944,Acilius,Publius,Philodespotus,Aci,ius,B-PERS:NOMEN,PROPN,Publius,90,flat:name
944,Philodespotus,Acilius,Quintus,Phi,tus,B-PERS:COG,PROPN,Titus,75,conj
944,Quintus,Philodespotus,Caninius,Qui,tus,B-PERS:PRAE,PROPN,Titus,75,conj
